,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gm8730,2.74326120850194e-48,-3.73024612342601,0.28,1,5.33399709381118e-44
Igfbp4,1.73979562426677e-40,-3.50207122967251,0.099,0.816,3.3828586118243e-36
Slc1a4,7.89763402617305e-40,-3.86391488736422,0.049,0.697,1.53561596004909e-35
Dusp2,4.78500466564484e-37,-3.89871303669528,0.026,0.605,9.30396307187982e-33
Rpl13a,3.28436232305926e-36,-1.3579385102796,0.957,1,6.38611410095643e-32
Rps11,6.08808288547948e-36,-1.57519503592656,0.951,1,1.18376683625263e-31
Rpl10a,6.70914453993579e-35,-1.85717019956395,0.816,1,1.30452606434512e-30
Rpl32,1.48212934219744e-34,-1.36414692514006,0.977,1,2.88185229296869e-30
Rps8,2.01622968269671e-34,-1.37425955340089,0.938,1,3.92035699503548e-30
Rpl23,4.95959890489997e-33,-1.35162506838444,0.941,1,9.6434441106875e-29
Rpl18,1.22555864852224e-32,-1.57673720197372,0.803,1,2.38297623618664e-28
Slco1a4,1.69815474291575e-32,5.33263589488079,0.895,0.171,3.30189208212539e-28
Rpl12,1.86311125137803e-32,-1.93101704158633,0.625,1,3.62263351717945e-28
Eef1a1,1.00392260804713e-31,-1.51332121608995,0.914,1,1.95202711908684e-27
Rps7,1.16563805567978e-30,-1.30987170042307,0.964,1,2.26646663546377e-26
Rpl7,1.93615204025219e-30,-1.28649316547649,0.914,1,3.76465402706635e-26
Rps23,2.37423470445351e-30,-1.0778785211466,0.944,1,4.6164619593394e-26
Rps9,4.47300714441832e-30,-1.13998138078275,0.951,1,8.69731509160698e-26
Rps20,7.23508940170648e-30,-1.4773104212721,0.875,1,1.40679078326781e-25
Rps16,8.64368189283911e-30,-0.951848225518081,0.977,1,1.68067750724364e-25
Rpl17,1.01373529105775e-29,-1.24400706342175,0.924,1,1.97110689993269e-25
Rps27a,1.79007096967615e-29,-1.15625873283283,0.951,1,3.4806139934383e-25
Rpsa,2.21516282269547e-29,-1.70153566294438,0.694,0.987,4.30716259244906e-25
Rpl28,2.49809305940471e-29,-1.42384688776872,0.905,1,4.85729214470652e-25
Marcksl1,2.78754062141266e-29,-2.41029468618707,0.178,0.855,5.42009398427478e-25
Rps24,3.06365173626625e-29,-1.27636301541895,0.934,1,5.9569644359961e-25
Rplp2,4.81823111044714e-29,-1.3491549517341,0.895,1,9.36856857115341e-25
Fabp7,6.67103994748212e-29,-2.48491942588791,0.056,0.605,1.29711700738842e-24
Rps15a,1.23062674616381e-28,-1.2500614923774,0.947,1,2.3928306452409e-24
Rps10,2.98513668261582e-28,-1.37871301025873,0.809,1,5.8042997656782e-24
Tpt1,2.01189169909283e-27,-1.16070547333966,0.938,1,3.9119222197161e-23
Rpl7a,2.55290704252645e-27,-1.61211509577746,0.602,1,4.96387245348844e-23
Trf,3.11797073172493e-27,-2.21228475451197,0.086,0.645,6.06258229076596e-23
Rpl4,7.81200222851219e-27,-1.2797074361393,0.865,1,1.51896571331191e-22
Rps14,9.4121442202566e-27,-0.815652317235241,1,1,1.83009732218669e-22
Rpl11,1.399646794562e-26,-1.13308874077571,0.898,1,2.72147322734635e-22
Rpl10,2.30999899583166e-26,-1.18057247519006,0.905,1,4.49156204749508e-22
Rps3a1,2.5678620825002e-26,-1.0303142285501,0.97,1,4.99295103321338e-22
Rplp1,2.62951770533704e-26,-1.13740036770735,0.934,1,5.11283422625734e-22
Fabp5,2.63880570888531e-26,-2.79666733748378,0.141,0.75,5.1308938203566e-22
Gnb2l1,1.50110261233556e-25,-1.67522306888895,0.549,0.974,2.91874391942527e-21
Rps12,1.87313301119308e-25,-1.5899474238351,0.763,0.987,3.64211982696383e-21
Rps4x,2.3261213404237e-25,-0.994257983337597,0.97,1,4.52291033431984e-21
Rps13,3.20195898069711e-25,-1.26085507109129,0.842,1,6.22588904206747e-21
mt-Atp6,7.69006382568821e-25,0.969280604286793,1,1,1.49525601026682e-20
Slc7a8,1.03450651702065e-24,-3.58274607829936,0.023,0.434,2.01149447169495e-20
Rpl8,1.17000039310612e-24,-1.07293004937091,0.947,1,2.27494876435555e-20
Malat1,1.6665290378649e-24,1.32394203686014,1,1,3.2403990612245e-20
Rpl19,2.33075061861058e-24,-1.03061048507039,0.921,1,4.53191150282642e-20
Hbb-bs,1.51827152962125e-23,-3.28615613122035,0.046,0.487,2.95212716219556e-19
Rps15,1.92639207459103e-23,-1.04621880859242,0.914,1,3.7456767498348e-19
Cotl1,3.17803417675104e-23,-2.53399394808391,0.089,0.605,6.17936965327473e-19
Actg1,3.18981146158851e-23,-1.10290373844668,0.905,1,6.20226940591269e-19
Rps5,1.00204908523124e-22,-0.856884511217588,0.974,1,1.94838424132363e-18
Rpl24,2.33689809634696e-22,-0.840796618721521,0.97,1,4.54386465853703e-18
Rpl14,2.70623399079231e-22,-0.885358793553493,0.951,1,5.26200137169657e-18
Rps17,2.93044872686408e-22,-0.963337519890784,0.928,1,5.69796450451452e-18
Bsg,3.39212472220685e-22,1.43646292034074,0.987,0.974,6.59564730985899e-18
Mest,3.46381323886035e-22,-3.25674776693998,0.03,0.421,6.73503846164007e-18
Cmtm3,4.93358603917632e-22,-2.29421081249512,0.086,0.592,9.59286469457444e-18
Fth1,8.91975647463384e-22,-1.57237759730828,0.997,1,1.7343574489278e-17
Hba-a1,1.30080937885008e-21,-3.95738624923414,0.043,0.447,2.5292937562361e-17
Rpl31,1.6370525196007e-21,-0.982937154153356,0.918,1,3.18308491911159e-17
Ly6c1,1.73935543558676e-21,2.33783499935741,0.895,0.671,3.3820027089549e-17
Tmsb4x,2.53990885537158e-21,-0.806917787698465,1,1,4.9385987783845e-17
Cks1b,3.3962054252184e-21,-3.27363265260021,0.03,0.408,6.60358182879465e-17
Rpl27a,3.5906339618798e-21,-0.792759571580248,0.993,1,6.98162867547908e-17
Fscn1,4.54175070964108e-21,-1.66486273755084,0.191,0.789,8.83098007982612e-17
Anxa6,5.03585933204962e-21,-1.822818932731,0.174,0.75,9.79172488523729e-17
Eef1b2,1.43068793696056e-20,-1.56715031502082,0.49,0.961,2.78182962462611e-16
Mmp9,2.24542785477784e-20,-4.91053224775826,0.007,0.303,4.36600992083003e-16
Rpl36a,1.70093447263528e-19,-0.930006822393482,0.944,1,3.30729698859204e-15
Bgn,2.42223384173082e-19,-2.1698853144621,0.201,0.724,4.70979148186141e-15
Nnat,2.72512407340264e-19,-1.65831449116211,0.135,0.671,5.2987312483241e-15
Slc38a2,3.72675602733137e-19,-2.14802535285125,0.316,0.789,7.24630441954311e-15
Gm10709,5.09037595025937e-19,-1.29161258491908,0.549,1,9.89772699768432e-15
Rpl30,5.31332638544824e-19,-1.1099530217864,0.77,1,1.03312318238656e-14
Rpl39,9.93878064438832e-19,-0.854954997717401,0.957,1,1.93249650849486e-14
Rpl18a,1.02710992368543e-18,-0.673505950084778,0.997,1,1.99711253561395e-14
Rps3,1.8507304010253e-18,-0.862599130739564,0.941,1,3.5985601917536e-14
Rpl13,2.0396873358117e-18,-0.63664571652828,0.98,1,3.96596805575228e-14
Tnfrsf11b,2.28769193646953e-18,-3.69796107357185,0.007,0.276,4.44818820127135e-14
Cd82,4.2093623822792e-18,-1.78969930608235,0.135,0.632,8.18468421610368e-14
Ly6a,5.29000789259253e-18,4.26259405705309,0.694,0.224,1.02858913463569e-13
Ecscr,6.49346647319762e-18,-1.47487954621975,0.214,0.776,1.26258962104855e-13
Eef2,8.57110955397813e-18,-1.06982212493563,0.763,1,1.66656654167551e-13
Cdk4,1.04813184578857e-17,-1.73955570503619,0.224,0.763,2.0379875609513e-13
Htra3,1.50699072080329e-17,-2.1322342572458,0.145,0.618,2.93019275752992e-13
Ptges,1.53750664124741e-17,-1.76462668225054,0.079,0.513,2.98952791324147e-13
mt-Co1,1.67258686843186e-17,0.768084508249327,1,1,3.25217790697891e-13
Bambi,2.16068106996374e-17,-1.58806228184344,0.171,0.684,4.2012282724375e-13
Hbb-bt,2.31497737486144e-17,-3.7237753297137,0.01,0.276,4.50124200768059e-13
Rpl21,2.56423075710932e-17,-0.841323596495997,0.898,1,4.98589028412337e-13
Egfl8,1.37952932167417e-16,-1.82746130015283,0.082,0.5,2.68235681306326e-12
Sptbn1,2.33697694536257e-16,1.10464483295706,0.947,0.947,4.54401797256299e-12
Dcbld1,3.43834694506935e-16,-2.21811753142733,0.066,0.447,6.68552179999284e-12
Rpl22,4.62152103559104e-16,-1.04013869978289,0.75,0.987,8.98608550160322e-12
App,7.61186417669656e-16,1.76413461147757,0.849,0.724,1.48005087051688e-11
Tubb6,8.17146185819861e-16,-2.08565138453012,0.095,0.513,1.58885904370814e-11
Fkbp10,1.08871304877096e-15,-2.56478177793535,0.043,0.368,2.11689365203025e-11
Sgms1,1.13759790867113e-15,2.88071079392405,0.737,0.421,2.21194537362015e-11
Exoc3l4,1.4702478008346e-15,-3.42460461746789,0.016,0.276,2.85874982394279e-11
Prelid1,1.71370170607563e-15,-1.64780552889541,0.319,0.803,3.33212159729346e-11
Ppia,2.02679063959874e-15,-0.808562433652313,0.928,1,3.94089171963578e-11
Gdpd5,2.67530713232783e-15,-0.92272638276936,0.095,0.526,5.20186718809824e-11
Rps25,2.91229230576965e-15,-0.650601469822515,0.97,1,5.66266115933851e-11
Sox11,3.02840036953898e-15,-1.35300674617111,0.059,0.421,5.8884216785316e-11
Kdelr1,3.26010525276948e-15,-1.24535491605975,0.273,0.855,6.33894865348498e-11
Rps26,4.19862266249413e-15,-0.914910608412217,0.882,1,8.1638019049536e-11
Btf3,4.56708523177903e-15,-1.01946290127287,0.714,0.987,8.88024052467114e-11
Hsp90ab1,5.3599503077349e-15,-0.964875172276015,0.773,1,1.04218873783597e-10
Rpl5,5.38840157205685e-15,-1.0408758423394,0.628,0.987,1.04772080167073e-10
Pfn1,6.67703465561411e-15,-0.894082125905948,0.875,1,1.29828261843761e-10
Nudt21,8.26726515057742e-15,-1.61821695097408,0.161,0.645,1.60748703587827e-10
Litaf,9.38629468175767e-15,-1.89298452744793,0.089,0.474,1.82507113792096e-10
Ppic,1.01960579594141e-14,-1.19503529603852,0.484,0.934,1.98252150962847e-10
Fau,1.02781331886701e-14,-0.555007710495049,0.993,1,1.99848021720501e-10
Fbln1,2.21235194495146e-14,-2.37378920081115,0.02,0.276,4.30169712176363e-10
Tmsb10,3.93839737517105e-14,-0.747211212242815,0.97,1,7.65781985628259e-10
Gm10320,4.75505785307062e-14,-1.193467852925,0.118,0.553,9.24573448951052e-10
Ubb,4.83860717354937e-14,1.39298240013605,0.974,0.961,9.40818778824939e-10
Tubb2b,8.42054849031641e-14,-1.33282893370513,0.168,0.632,1.63729144845712e-09
Npm1,1.25920527941394e-13,-1.23182956000374,0.48,0.908,2.44839874529247e-09
Rps21,1.6558404260798e-13,-0.800114353890249,0.875,1,3.21961612446956e-09
Rpl36,1.9857006826229e-13,-0.587315031731475,0.938,1,3.86099640729197e-09
Eif3f,2.00649982106956e-13,-0.878735373253969,0.717,0.974,3.90143825208766e-09
Bok,2.14062102231084e-13,-1.10909758931865,0.375,0.868,4.16222351578119e-09
C1qtnf6,2.32904500569511e-13,-1.99668613606071,0.059,0.382,4.52859510907358e-09
Apod,2.78412416822484e-13,-1.73131102827781,0.184,0.632,5.41345103269638e-09
Sema6d,3.00072833413831e-13,-1.34361943669199,0.273,0.776,5.83461617289852e-09
Rpl34,3.11868755063185e-13,-0.551530876091682,0.99,1,6.06397607344857e-09
Laptm4b,3.35716237305786e-13,-1.55739751957352,0.138,0.553,6.5276665181737e-09
Tspan6,4.80870841305656e-13,-0.967651263337198,0.164,0.645,9.35005263834717e-09
Slc25a10,4.84130230416468e-13,-2.90251202421156,0.026,0.276,9.4134282002178e-09
Pvrl2,5.1853277650482e-13,-1.84475247387847,0.086,0.434,1.00823513063597e-08
Taf10,5.21348691038147e-13,-1.92123176899295,0.079,0.421,1.01371039485457e-08
Cks2,5.22454609474724e-13,-2.46332914971923,0.039,0.316,1.01586074266265e-08
Cox4i1,5.65837190652597e-13,-0.655557351666776,0.938,1,1.10021383350491e-08
Tubb5,5.71511008180738e-13,-1.12214585076637,0.678,0.961,1.11124600430663e-08
Abhd17a,5.84488090797941e-13,-1.28581165206079,0.355,0.829,1.13647864374752e-08
Rpl3,6.22971265314758e-13,-0.625665236384489,0.954,1,1.21130532827802e-08
Cptp,6.43704721149847e-13,-1.86682944220729,0.046,0.342,1.25161945980376e-08
Cdk1,6.45538369170748e-13,-3.54371693704232,0.02,0.25,1.2551848050156e-08
Zfos1,6.57567639928569e-13,-1.06846077673845,0.214,0.724,1.27857451907711e-08
Rps2,7.1354629172956e-13,-0.807372904965733,0.855,1,1.38741940963896e-08
Gm10260,8.2081011256165e-13,-1.0511968187891,0.572,0.974,1.59598318286487e-08
Cxcr4,9.07395588956726e-13,-1.81185155751366,0.079,0.421,1.76433998316746e-08
Sh3bp5,1.02430500674579e-12,-1.23552944916202,0.132,0.539,1.99165865511652e-08
Slc22a23,1.14316505581423e-12,-2.40073578860748,0.016,0.237,2.22277013452519e-08
Mpdu1,1.19863794578081e-12,-1.7815482151537,0.095,0.447,2.33063162177621e-08
Col18a1,1.21491012627736e-12,-1.76429184405982,0.049,0.342,2.36227124953369e-08
Rgs2,1.31371711950067e-12,-3.35741277614911,0.013,0.224,2.55439156715709e-08
Itm2a,1.4202267462712e-12,1.14859724956525,0.964,0.974,2.76148888544972e-08
Tnfaip8l1,1.78111132618597e-12,-1.65999882959384,0.066,0.382,3.463192862636e-08
Gstm5,2.01681843728653e-12,-1.19359342219533,0.28,0.763,3.92150176945994e-08
Limd2,2.05350200166371e-12,-1.40076619302056,0.171,0.605,3.99282929203492e-08
Rpl9,2.23653537524331e-12,-0.544100492325827,0.987,1,4.34871938362309e-08
Ctsw,2.45815749205698e-12,-2.40987457818756,0.049,0.329,4.77964142755559e-08
Ptov1,2.60561604787635e-12,-1.31319266354609,0.22,0.684,5.06635984349077e-08
Ltbp4,2.86403103194255e-12,3.91759224160206,0.553,0.145,5.56882193850909e-08
Rps6,3.1725939036558e-12,-0.584703047230194,0.977,1,6.16879158626833e-08
Tmem176b,3.20612088580218e-12,-1.10837831163578,0.194,0.658,6.23398145035377e-08
mt-Cytb,3.22620796870392e-12,0.570281188561374,1,1,6.2730387743479e-08
Prkra,3.27293661184742e-12,-1.35520831887957,0.069,0.395,6.36389794807613e-08
Pycard,3.43965353988242e-12,-1.65408480810706,0.072,0.395,6.68806234294737e-08
Id1,3.49411417261873e-12,1.98074552768681,0.76,0.553,6.79395559723986e-08
Slc43a3,3.9496228872393e-12,-2.5620820020777,0.023,0.25,7.6796467419481e-08
Hba-a2,5.63461455786233e-12,-1.09616200427832,0.016,0.224,1.09559445463075e-07
Arhgap18,6.78176146141249e-12,-1.00218464813852,0.181,0.645,1.31864569855705e-07
Cd24a,7.22432027808243e-12,-1.95866738172025,0.072,0.382,1.40469683487035e-07
Acadl,8.12110630854843e-12,-1.30548138187333,0.135,0.539,1.57906791063416e-07
Ptprb,8.26399519548494e-12,1.79917927838951,0.757,0.618,1.60685122581009e-07
Taf1d,8.92260651367342e-12,-1.65486435537538,0.082,0.408,1.73491161051866e-07
Usp3,9.10139017269536e-12,-1.19600384189854,0.125,0.513,1.76967430517889e-07
Dnajc1,1.16240824509292e-11,-1.34246418297999,0.109,0.474,2.26018659175868e-07
Abcb1a,1.16869978461876e-11,2.6883282639056,0.638,0.355,2.27241986121271e-07
Acads,1.17839527755798e-11,-1.35932711544128,0.095,0.447,2.29127177768374e-07
Dok4,1.21303941256774e-11,-1.30226849836449,0.329,0.776,2.35863383379672e-07
Apln,1.26203750980294e-11,-1.40626239694641,0.161,0.566,2.45390573406083e-07
Trp53i11,1.27244199453116e-11,-1.27360061173976,0.122,0.5,2.47413621416639e-07
Ralb,1.51601686749082e-11,-1.02809278990197,0.234,0.724,2.94774319714914e-07
Txn1,1.52139768019928e-11,-1.10124445998908,0.553,0.961,2.95820564937948e-07
Slc39a8,1.61731463131051e-11,-1.13047094421121,0.326,0.789,3.14470656912015e-07
Mdfi,1.66693286960828e-11,-2.64222770203296,0.03,0.263,3.24118427166635e-07
Ebpl,1.70136751773383e-11,-1.22455866699993,0.115,0.487,3.30813900148166e-07
Ptpn18,1.70629501365019e-11,-1.92071226916129,0.082,0.395,3.31772002454143e-07
Hn1,1.9608660126547e-11,-1.42073489863369,0.178,0.579,3.81270787500579e-07
Eif3m,1.96252968844224e-11,-1.02918642279463,0.24,0.724,3.8159427262071e-07
Pgls,2.01456722116424e-11,-1.0564633589992,0.303,0.816,3.91712450483174e-07
Sema3c,2.1281120156801e-11,3.55550124302138,0.543,0.158,4.13790100328838e-07
Pcdh12,2.18533254099659e-11,-0.974478542105381,0.105,0.474,4.24916059271376e-07
Cxcl12,2.21643227051829e-11,2.78375942041844,0.632,0.263,4.30963090679575e-07
Sox4,2.39296764947971e-11,-1.05187127172539,0.385,0.855,4.65288629764836e-07
Myh10,2.4100415554821e-11,-1.16641857642032,0.263,0.724,4.68608480047939e-07
Kitl,2.43531228985188e-11,2.60936333695101,0.645,0.368,4.735221216388e-07
Plxnd1,2.44143706355067e-11,-1.08937007655635,0.207,0.658,4.74713022636793e-07
Lcp1,2.46838244633702e-11,-1.35988873716548,0.056,0.342,4.7995228286577e-07
Stmn3,2.67243719097884e-11,-1.2052909265716,0.076,0.395,5.19628687413926e-07
Cchcr1,2.78243957786554e-11,-1.54758589238808,0.062,0.355,5.41017551520175e-07
Flt1,2.83537051805382e-11,1.2276929388569,0.891,0.803,5.51309443530386e-07
Stmn2,2.91779805169171e-11,-1.2136232339076,0.066,0.368,5.67336653170936e-07
Kdelr2,2.91880018130939e-11,-1.0185983910823,0.184,0.618,5.67531507253797e-07
Rac3,2.98915197006423e-11,-3.0107226274243,0.023,0.237,5.81210709059288e-07
Tcp1,3.35075505287082e-11,-1.11992231863589,0.188,0.618,6.51520812480202e-07
Mt1,4.10844886207162e-11,3.36699280153172,0.615,0.316,7.98846796741207e-07
Nlrc3,4.76389929623385e-11,-2.1772962921872,0.02,0.224,9.26292579159709e-07
Adora2a,4.81609490496345e-11,-1.41721540390555,0.161,0.553,9.36441493321093e-07
Eif3i,4.92108488016192e-11,-1.06272343279699,0.293,0.776,9.56855744098685e-07
Naca,5.07984836263142e-11,-0.715942713088513,0.793,1,9.87725715630054e-07
Hmgb3,5.10383947599769e-11,-1.13286864363879,0.145,0.539,9.92390547712991e-07
Rbm3,5.38602423292165e-11,-0.945981543244311,0.651,0.974,1.04725855184928e-06
Timp1,5.44033716610754e-11,-2.57657074344869,0.02,0.224,1.05781915857795e-06
Snrnp40,5.58036218833104e-11,-1.49368587243394,0.118,0.474,1.08504562389909e-06
Tubb3,5.73849084519767e-11,-1.84462088707267,0.036,0.276,1.11579215994024e-06
Slc6a6,6.28459750465644e-11,1.99446027507827,0.724,0.474,1.2219771388054e-06
Mex3a,7.1308230195995e-11,-2.41618265067832,0.016,0.211,1.38651722793093e-06
Slc38a5,8.72977946116173e-11,-1.15976760013138,0.408,0.868,1.69741831842829e-06
Gipc1,8.76325548855832e-11,-0.933329257860065,0.263,0.75,1.70392739719528e-06
9430020K01Rik,8.83183088072913e-11,1.78682480014897,0.737,0.645,1.71726119644897e-06
Angptl4,8.83360355939072e-11,-1.4264367169448,0.145,0.513,1.71760587608793e-06
Lamb1,1.02605445059503e-10,-1.17715819468387,0.141,0.526,1.99506027373698e-06
Fos,1.06390628950709e-10,-0.60147932304189,0.214,0.645,2.06865938931758e-06
Tpst1,1.24709968949339e-10,-1.13071454124174,0.105,0.447,2.42486063625095e-06
Nek6,1.28459142592791e-10,-1.83738296159735,0.059,0.329,2.49775956857423e-06
Zbed3,1.31110431525168e-10,-1.66426021988114,0.053,0.316,2.54931123057536e-06
Itga4,1.35716970227174e-10,-1.30012461779806,0.148,0.526,2.63888076909717e-06
Kcnj2,1.45828742470994e-10,-1.04196242090386,0.066,0.355,2.835494068606e-06
Ap2s1,1.492149655237e-10,-0.922741768821355,0.411,0.908,2.90133578964283e-06
Hmox1,1.53596523998407e-10,-1.17759115820835,0.043,0.289,2.98653081262502e-06
Arhgap28,1.57263512443234e-10,-12.0234421450114,0,0.132,3.05783173594625e-06
Csrp1,1.61961990602837e-10,-0.794810169438167,0.28,0.75,3.14918894528157e-06
Cmc2,2.06350272575445e-10,-0.882509374704844,0.168,0.579,4.01227469995695e-06
Lgmn,2.10114447064634e-10,-0.982107823352352,0.188,0.618,4.08546530872474e-06
Hmox2,2.17385944775509e-10,-1.2308696672327,0.086,0.395,4.22685231021499e-06
Arhgap27,2.21865445717206e-10,-1.36821901723867,0.062,0.342,4.31395172652535e-06
Slc29a1,2.2197029116793e-10,-1.29705532408882,0.155,0.526,4.31599034146924e-06
Hnrnpa1,2.41320435727567e-10,-1.03767450062709,0.457,0.908,4.69223455228682e-06
Cst3,2.64045755151049e-10,1.11127412626434,0.931,0.961,5.134105663157e-06
H2afx,2.76591532073048e-10,-1.52556869969374,0.049,0.303,5.37804574962835e-06
Cav2,3.15738189890066e-10,2.91118830255376,0.628,0.421,6.13921336422244e-06
Atp5h,3.21437304564598e-10,-0.693848155665153,0.753,0.987,6.25002694995403e-06
Dapk2,3.29426920181955e-10,-2.4102019374037,0.02,0.211,6.40537703601792e-06
Hscb,3.33805590278891e-10,-1.29519295736161,0.049,0.303,6.49051589738275e-06
Igfbp7,3.38744666335523e-10,-0.768810759571219,0.898,0.987,6.58655129222791e-06
Tnfrsf1a,3.65883769287793e-10,-1.58374159989931,0.105,0.421,7.11424401003185e-06
Npr1,4.16403396773608e-10,-1.24964986150174,0.105,0.434,8.09654764686603e-06
Lims2,4.42539668779172e-10,5.65651046849058,0.424,0.053,8.60474131974222e-06
Fen1,4.43365490835006e-10,-3.58529585510479,0.01,0.171,8.62079860379585e-06
Igf1r,4.47455098994114e-10,1.59113815919742,0.78,0.711,8.70031694484156e-06
H2afz,4.61951770524508e-10,-0.871662633121332,0.783,0.987,8.98219022607853e-06
Snx12,4.80963236736741e-10,-1.15438547069518,0.059,0.329,9.35184917510919e-06
Slco2a1,4.93479581861182e-10,-4.10175966405179,0.01,0.171,9.59521698970883e-06
Slc39a11,4.97867794391851e-10,-3.64573565972075,0.007,0.158,9.68054139415515e-06
Psmd14,5.47631455123728e-10,-0.983466602643896,0.178,0.579,1.06481460134258e-05
Eef1g,5.9276255558659e-10,-0.833885576022045,0.678,0.987,1.15256751308257e-05
Enpp2,6.05089032826598e-10,-1.1044380877394,0.128,0.487,1.17653511542804e-05
Hspg2,6.41346398430297e-10,-1.06939994967453,0.201,0.605,1.24703393710787e-05
Oxa1l,6.48386776569607e-10,-0.961143395989311,0.132,0.487,1.26072324836194e-05
Rmnd5b,6.66312443106089e-10,-0.892216703664905,0.122,0.474,1.29557791437548e-05
Slc43a2,6.93067552953946e-10,-0.862900689605064,0.105,0.434,1.34760054996365e-05
Pigx,7.13119272625311e-10,-1.30913055151889,0.105,0.421,1.38658911369266e-05
Pa2g4,7.20385563635887e-10,-0.803971339417884,0.197,0.632,1.40071768993362e-05
Ptprd,7.40447249584931e-10,-1.12543968726063,0.079,0.368,1.43972563209294e-05
Vdac1,7.4108676065848e-10,-1.08586742608058,0.28,0.724,1.44096909742435e-05
Rpl36al,8.47313547532108e-10,-0.790623535919705,0.648,0.987,1.64751646182143e-05
Selk,8.70202073132463e-10,0.994513680711657,0.839,0.934,1.69202091099876e-05
Smarce1,8.94055220865359e-10,-0.756970877162143,0.148,0.513,1.7384009714506e-05
Exoc3l,9.02964076705094e-10,-1.23114249286205,0.062,0.329,1.75572335074539e-05
Vim,9.05701166992142e-10,-0.920974373545251,0.513,0.921,1.76104534909952e-05
Ddah1,9.07609138300434e-10,-1.20795706593073,0.204,0.605,1.76475520851136e-05
Rnf144a,9.27110921729703e-10,-1.35511436507374,0.062,0.329,1.80267447621123e-05
Trim27,9.35394387335314e-10,-1.27221186532611,0.079,0.368,1.81878084673478e-05
Cfl1,9.50937004757497e-10,-0.593390374673488,0.911,1,1.84900191205048e-05
Cdc42ep2,9.63385918768596e-10,-1.27826972400551,0.053,0.303,1.87320758045366e-05
Eif3l,1.01414254589593e-09,-1.13572087736177,0.109,0.434,1.97189876624004e-05
Fstl1,1.02682514080133e-09,-0.861432064914155,0.174,0.566,1.9965588037741e-05
March5,1.0337330104056e-09,-1.00795533327387,0.197,0.605,2.00999046543265e-05
Idh1,1.03814103614941e-09,-1.36279520127248,0.069,0.342,2.01856143068891e-05
Hspe1,1.04922267412711e-09,-0.90611622221842,0.355,0.829,2.04010856757276e-05
Cfdp1,1.05505708748863e-09,-0.910028261634936,0.257,0.711,2.0514530009129e-05
Cct2,1.12967015028996e-09,-1.13894571633507,0.181,0.579,2.19653064022381e-05
Meg3,1.24733955023783e-09,-1.65504183258957,0.296,0.658,2.42532702148244e-05
Odc1,1.24747799138257e-09,-1.28935804701004,0.158,0.513,2.42559620644427e-05
Fam162b,1.34811560421706e-09,-13.1718698256238,0,0.118,2.62127598083965e-05
Eva1a,1.4017162578079e-09,-1.57546779727498,0.036,0.25,2.72549709168168e-05
Pim3,1.41879345250622e-09,-1.26451487726626,0.204,0.592,2.7587019890531e-05
Pcp4l1,1.43480099741242e-09,3.8505241744051,0.447,0.079,2.78982705936871e-05
Ddx46,1.46411504349964e-09,-0.975418670386583,0.122,0.461,2.8468252905807e-05
Ezh2,1.50969086380358e-09,-1.91458499090934,0.046,0.276,2.93544291557968e-05
Traf4,1.63736367497436e-09,-1.76150392815405,0.056,0.303,3.18368992962015e-05
Chmp6,1.66059153037065e-09,-0.755218551919831,0.224,0.658,3.2288541716527e-05
Gapdh,1.66247090563534e-09,-0.955364990391086,0.388,0.855,3.23250842891735e-05
1110065P20Rik,1.69807387413601e-09,-0.675667998660314,0.181,0.592,3.30173484087006e-05
Cep68,1.78093985479621e-09,-1.18660734892758,0.066,0.329,3.46285945366575e-05
Csnk2b,1.78181508669186e-09,-1.12481283453454,0.253,0.671,3.46456125456366e-05
H3f3b,1.9360454316349e-09,0.585068308479288,0.997,1,3.7644467372709e-05
Tax1bp3,1.98025648099428e-09,-0.809871297256085,0.368,0.855,3.85041070164527e-05
Gpcpd1,2.01405413847556e-09,1.6902905127176,0.714,0.605,3.91612686685189e-05
Nrarp,2.05310128010616e-09,-1.09238218958133,0.207,0.592,3.99205012903841e-05
Lrrc55,2.25497889993223e-09,-2.48360411959565,0.02,0.197,4.38458097302822e-05
Prdx2,2.33908774867851e-09,-0.738939728527896,0.602,0.961,4.54812221853049e-05
Gnai2,2.40914057758552e-09,-0.725811793361721,0.789,0.961,4.68433293905728e-05
Rpl6,2.43415805105107e-09,-0.513108525363197,0.961,1,4.73297691446369e-05
Ly6e,2.46786023216192e-09,1.35141458693026,0.786,0.75,4.79850743541564e-05
Ttyh3,2.49411958756986e-09,-0.531720952026991,0.082,0.368,4.84956612607084e-05
H2afy,2.55104380995161e-09,-1.02800001485273,0.26,0.684,4.96024958406991e-05
Parp2,2.63425300750068e-09,-1.42026624576871,0.036,0.25,5.12204154778432e-05
Mrpl20,2.78818788155601e-09,-0.855278911249368,0.332,0.789,5.42135251689751e-05
Lgals1,2.79842088222613e-09,-1.95443494931487,0.089,0.368,5.44124956340048e-05
Prrg3,2.84079839850577e-09,-2.82080889119011,0.016,0.184,5.52364840605462e-05
Mpp1,2.95469532725961e-09,-1.10389496948895,0.102,0.408,5.74510959432358e-05
Ddah2,3.22475842387023e-09,-1.01120770128963,0.243,0.658,6.27022027937328e-05
Ostc,3.27708486206687e-09,-0.79160182927544,0.421,0.882,6.37196380580282e-05
Alas2,3.5341345809718e-09,-4.22687372523156,0.007,0.145,6.87177127924157e-05
